CNES;UNIDADE;COD INT;Procedimento/Grupo;SUB_ITEM_CODIGO;SUB_ITEM_DESCRICAO;TIPO;REGULADO;VALORES
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174137;PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP) (0174137);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174412;PESQUISA DE ANTICORPOS ANTI-SCHISTOSOMAS (0174412);FINANCEIRO;Não;5,74
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174138;PESQUISA DE ANTICORPOS ANTI-SM (0174138);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174139;PESQUISA DE ANTICORPOS ANTI-SS-A (RO) (0174139);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174140;PESQUISA DE ANTICORPOS ANTI-SS-B (LA) (0174140);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174152;PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA (0174152);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174155;PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA (0174155);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174156;PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B ( (0174156);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174424;PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA (0174424);FINANCEIRO;Não;7,78
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174425;PESQUISA DE ANTICORPOS CONTRA O SPOROTRIX SCHENKII (0174425);FINANCEIRO;Não;9,71
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174130;PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV) (0174130);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174426;PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO (0174426);FINANCEIRO;Não;9,25
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174427;PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS (0174427);FINANCEIRO;Não;4,1
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174199;PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA (0174199);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174131;PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATO (0174131);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174428;PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR (0174428);FINANCEIRO;Não;2,83
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174200;PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS (0174200);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174429;PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS (0174429);FINANCEIRO;Não;9,25
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174201;PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA (0174201);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174430;PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI (0174430);FINANCEIRO;Não;9,25
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174157;PESQUISA DE ANTICORPOS IGG CONTRA ANTIGENO CENTRAL DO VIRUS DA HE (0174157);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174132;PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS (DENGUE E FEBRE AMARE (0174132);FINANCEIRO;Não;30
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174153;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG) (0174153);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174202;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA (0174202);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174212;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOST (0174212);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174400;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR (0174400);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174203;PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES (0174203);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174204;PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS (0174204);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174432;PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS (0174432);FINANCEIRO;Não;10
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174205;PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA (0174205);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174433;PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI (0174433);FINANCEIRO;Não;9,25
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174158;PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HE (0174158);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174133;PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS (DENGUE E FEBRE AMARE (0174133);FINANCEIRO;Não;20
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174154;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG) (0174154);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174206;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA (0174206);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174213;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOST (0174213);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174401;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR (0174401);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174207;PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES (0174207);FINANCEIRO;Não;17,16
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174355;PESQUISA DE ANTICORPOS IRREGULARES PELO METODO DA ELUICAO (0174355);FINANCEIRO;Não;5,79
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174356;PESQUISA DE ANTICORPOS SERICOS IRREGULARES 37OC (0174356);FINANCEIRO;Não;5,79
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174357;PESQUISA DE ANTICORPOS SERICOS IRREGULARES A FRIO (0174357);FINANCEIRO;Não;5,79
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174184;PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA) (0174184);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174160;PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG) (0174160);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174100;PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA (0174100);FINANCEIRO;Não;25
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174315;PESQUISA DE BACILO DIFTERICO (0174315);FINANCEIRO;Não;2,8
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174248;PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA (0174248);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174249;PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA (0174249);FINANCEIRO;Não;2,4
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174343;PESQUISA DE CARACTERES FISICOS NO LIQUOR (0174343);FINANCEIRO;Não;1,89
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174114;PESQUISA DE CELULAS LE (0174114);FINANCEIRO;Não;4,11
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174490;PESQUISA DE CELULAS ORANGIOFILAS (0174490);FINANCEIRO;Não;1,89
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174250;PESQUISA DE CISTINA NA URINA (0174250);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174208;PESQUISA DE CLAMIDIA (POR CAPTURA HIBRIDA) (0174208);FINANCEIRO;Não;24
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174251;PESQUISA DE COPROPORFIRINA NA URINA (0174251);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174115;PESQUISA DE CORPUSCULOS DE HEINZ (0174115);FINANCEIRO;Não;2,73
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174172;PESQUISA DE CRIOGLOBULINAS (0174172);FINANCEIRO;Não;2,83
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174491;PESQUISA DE CRISTAIS C/ LUZ POLARIZADA (0174491);FINANCEIRO;Não;1,89
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174228;PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA) (0174228);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174221;PESQUISA DE EOSINOFILOS (0174221);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174252;PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA (0174252);FINANCEIRO;Não;3,7
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174492;PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA) (0174492);FINANCEIRO;Não;4,8
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174332;PESQUISA DE ESTREPTOCOCOS BETA-HEMOLITICOS DO GRUPO A (0174332);FINANCEIRO;Não;4,33
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174188;PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE) (0174188);FINANCEIRO;Não;4,1
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174361;PESQUISA DE FATOR RH (INCLUI D FRACO) (0174361);FINANCEIRO;Não;1,37
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174253;PESQUISA DE FENIL-CETONA NA URINA (0174253);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174075;PESQUISA DE FILARIA (0174075);FINANCEIRO;Não;2,73
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174254;PESQUISA DE FRUTOSE NA URINA (0174254);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174255;PESQUISA DE GALACTOSE NA URINA (0174255);FINANCEIRO;Não;3,36
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174222;PESQUISA DE GORDURA FECAL (0174222);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174321;PESQUISA DE HAEMOPHILUS DUCREY (0174321);FINANCEIRO;Não;2,8
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174316;PESQUISA DE HELICOBACTER PYLORI (0174316);FINANCEIRO;Não;4,33
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174116;PESQUISA DE HEMOGLOBINA S (0174116);FINANCEIRO;Não;2,73
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174256;PESQUISA DE HOMOCISTINA NA URINA (0174256);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174257;PESQUISA DE LACTOSE NA URINA (0174257);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174229;PESQUISA DE LARVAS NAS FEZES (0174229);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174322;PESQUISA DE LEPTOSPIRAS (0174322);FINANCEIRO;Não;2,8
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174223;PESQUISA DE LEUCOCITOS NAS FEZES (0174223);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174224;PESQUISA DE LEVEDURAS NAS FEZES (0174224);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174377;PESQUISA DE MACROPROLACTINA (0174377);FINANCEIRO;Não;12,15
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174258;PESQUISA DE MUCOPOLISSACARIDEOS NA URINA (0174258);FINANCEIRO;Não;3,7
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174225;PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA) (0174225);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174230;PESQUISA DE OVOS E CISTOS DE PARASITAS (0174230);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174259;PESQUISA DE PORFOBILINOGENIO NA URINA (0174259);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174260;PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE) (0174260);FINANCEIRO;Não;4,44
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174493;PESQUISA DE RAGOCITOS NO LIQUIDO SINOVIAL E DERRAMES (0174493);FINANCEIRO;Não;1,89
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174216;PESQUISA DE ROTAVIRUS NAS FEZES (0174216);FINANCEIRO;Não;10,25
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174231;PESQUISA DE SANGUE OCULTO NAS FEZES (0174231);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174226;PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES (0174226);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174261;PESQUISA DE TIROSINA NA URINA (0174261);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174323;PESQUISA DE TREPONEMA PALLIDUM (0174323);FINANCEIRO;Não;5,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174077;PESQUISA DE TRIPANOSSOMA (0174077);FINANCEIRO;Não;2,73
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174227;PESQUISA DE TRIPSINA NAS FEZES (0174227);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174232;PESQUISA DE TROFOZOITAS NAS FEZES (0174232);FINANCEIRO;Não;1,65
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174403;PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA) (0174403);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174245;PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA) (0174245);FINANCEIRO;Não;3,7
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174616;PESQUISA LABORATORIAL ANTIGENOS HIV-ANTICORPOS ANTI-HIV-1/ ANTI-HIV-2 EXCETO GESTANTE PARCEIRO (0174616);FINANCEIRO;Não;10
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174611;PESQUISA LABORATORIAL ANTIGENO SUPERFICIE VIRUS HEPATITE B(HBSAG) EXCETO GESTANTE PARCEIRO (0174611);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174619;PESQUISA LABORATORIAL D/ANTICORPOS ANTI-HTLV-1+HTLV-2 P/POPULACAO EXCETO GESTANTE , PARCEIROS (0174619);FINANCEIRO;Não;18,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174615;PESQUISA LABORATORIAL D/ANTICORPOS CONTRA O VIRUS D/HEPATITE C(ANTI-HCV) PARCEIRO /PARCERIA GESTANTE (0174615);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174618;PESQUISA LABORATORIAL D/ANTIGENOS D/ HIV -ANTICORPOS ANTI-HIV1-ANTI-HIV-2 PARCEIRO/PARCERIA GESTANTE (0174618);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174621;PESQUISA LABORATORIAL DE ANTICORPOS ANTI-HTLV-1 + HTLV-2 EM GESTANTE (0174621);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174620;PESQUISA LABORATORIAL DE ANTICORPOS ANTI-HTLV-1 + HTLV-2 EM PARCEIRO OU PARCERIA DE GESTANTE (0174620);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174614;PESQUISA LABORATORIAL DE ANTICORPOS CONTRA O VÍRUS DA HEPATITE C (ANTI-HCV) EM GESTANTE (0174614);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174612;PESQUISA LABORATORIAL DE ANTÍGENO DE SUPERFÍCIE DO VÍRUS DA HEPATITE B (HBSAG) EM GESTANTE (0174612);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174617;PESQUISA LABORATORIAL DE ANTÍGENOS DE HIV OU ANTICORPOS ANTI-HIV-1 OU ANTI-HIV-2 EM GESTANTE (0174617);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174478;PROVA CONFIRMATÓRIA DA PRESENÇA DE MICRO-ORGANISMOS COLIFORMES (0174478);FINANCEIRO;Não;5,62
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174047;PROVA DA D-XILOSE (0174047);FINANCEIRO;Não;3,68
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174101;PROVA DE CONSUMO DE PROTROMBINA (0174101);FINANCEIRO;Não;4,11
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174262;PROVA DE DILUICAO (URINA) (0174262);FINANCEIRO;Não;2,04
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174494;PROVA DE PROGRESSAO ESPERMATICA (CADA) (0174494);FINANCEIRO;Não;9,7
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174102;PROVA DE RETRACAO DO COAGULO (0174102);FINANCEIRO;Não;2,73
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174127;PROVA DO LACO (0174127);FINANCEIRO;Não;2,73
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174337;PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONI (0174337);FINANCEIRO;Não;1,89
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174344;PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE (0174344);FINANCEIRO;Não;1,89
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174174;PROVAS DE PRAUSNITZ-KUSTNER (PK) (0174174);FINANCEIRO;Não;1,77
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174175;PROVAS IMUNO-ALERGICAS BACTERIANAS (0174175);FINANCEIRO;Não;1,77
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174502;QUANTIFICAÇÃO/AMPLIFICAÇÃO DO HER-2 (0174502);FINANCEIRO;Não;120
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174198;QUANTIFICACAO DE RNA DO HIV-1 (0174198);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174164;QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C (0174164);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174103;RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS (0174103);FINANCEIRO;Não;2,73
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174214;REACAO DE MONTENEGRO ID (0174214);FINANCEIRO;Não;2,83
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174345;REACAO DE PANDY (0174345);FINANCEIRO;Não;1,89
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174495;REACAO DE RIVALTA NO LIQUIDO SINOVIAL E DERRAMES (0174495);FINANCEIRO;Não;1,89
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174551;SODIO (NA URINA 24 HORAS) (0174551);FINANCEIRO;Não;2,01
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174104;TESTE DE AGREGACAO DE PLAQUETAS (0174104);FINANCEIRO;Não;12
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174496;TESTE DE CLEMENTS (0174496);FINANCEIRO;Não;1,89
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174295;TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA (0174295);FINANCEIRO;Não;12,01
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174294;TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH (0174294);FINANCEIRO;Não;12,01
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174296;TESTE DE ESTIMULO DE LH E FSH APOS GONADORRELINA (0174296);FINANCEIRO;Não;12,01
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174297;TESTE DE ESTIMULO DO HGH APOS GLUCAGON (0174297);FINANCEIRO;Não;12,01
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174497;TESTE DE GASTROACIDOGRAMA - SECRECAO BASAL POR 60 EM 4 AMOSTRAS (0174497);FINANCEIRO;Não;4,69
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174105;TESTE DE HAM (HEMOLISE ACIDA) (0174105);FINANCEIRO;Não;2,73
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174498;TESTE DE HOLLANDER NO SUCO GASTRICO (0174498);FINANCEIRO;Não;4,69
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174298;TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA (0174298);FINANCEIRO;Não;12,01
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174299;TESTE DE SUPRESSAO DO HGH APOS GLICOSE (0174299);FINANCEIRO;Não;12,01
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174048;TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS (0174048);FINANCEIRO;Não;6,55
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174189;TESTE DE VDRL P/ DETECCAO DE SIFILIS (0174189);FINANCEIRO;Não;2,83
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174106;TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD) (0174106);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174607;TESTE FTA-ABS TOTAL PARA DIAGNÓSTICO DA SÍFILIS EM GESTANTE (0174607);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174608;TESTE FTA-ABS TOTAL PARA DIAGNÓSTICO DA SÍFILIS EM PARCEIRO OU PARCERIA DE GESTANTE (0174608);FINANCEIRO;Não;
5891388;ANLAB;174000;GRUPO - PROCEDIMENTO LABORATORIAL GERAL;174606;TESTE FTA-ABS TOTAL P/ DIAG. D/SIFILIS P/ POPULACAO GERAL(EXCETO GESTANTE,PARCEIRO OU PERCERIA) (0174606);FINANCEIRO;Não;20
